Id,Ano,Numero_Accidente,Provincia,Mes,Dia,Hora,Dia_Semana,Tipo_Dia,Vehiculos_Implicados,Carretera,Pk,Km,Hm,Sentido,Zona,Tipo_Via,Anchura_Calzada,Anchura_Carril,Marcas_Viales,Arcen,Arcen_Pavimentado,Mediana,Barrera_Seguridad,Paneles_Direccionales,Hitos_Arista,Captafaros,Interseccion_Tipo,Interseccion_Acondicionamiento,Prioridad_Regulada_por,Superficie,Luminosidad,Factores_Atmosfericos,Visibilidad_Restringida_por,Otras_Circunstancias,Senalizacion_Peligro,Aceras,Arboles,Arboles_Metros_Calzada,Visibilidad_Senalizacion_Vertical,Colision_Vehiculos_Marcha,Colision_Vehiculo_Obstaculo_1,Colision_Vehiculo_Obstaculo_2,Atropello_1,Atropello_2,Vuelco_1,Vuelco_2,Salida_Sin_Colision,Salida_Con_Colision,Lado_Salida,Otro,Circulacion,Circulacion_Medidas_Especiales,Distraccion,Inexperiencia_Conductor,Alcohol_Drogas,Cansancio_Sueno,Enfermedad,Velocidad_Inadecuada,Infraccion_Norma_Circulacion,Estado_Condicion_Via,Estado_Condicion_Senalizacion,Tramo_Obras,Mal_Estado_Vehiculo,Averia_Mecanica,Meteorologia_Adversa,Irrupcion_Animal,Circular_Sentido_Contrario,Otro_Factor,Sin_Opinion_Definida,Pendiente,Curvatura,Peralte,GPS_x,GPS_y,GPS_z,Tipo_Est,IMD,N_Muertos,N_Graves,N_Leves,Hora_Real,Fuera_o_Interseccion
6319,2,2006460009744,3,12,9,6,6,2,2,CV-35,46.6,46,6,1,1,5,3,2,3,3,2,1,1,1,2,2,7,7,8,1,5,1,9,14,3,1,3,NaN,1,1,NaN,,NaN,,NaN,,NaN,NaN,NaN,NaN,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,2,677046.986,4397763.803,332.075,Per,3690,0,0,1,19,1
6320,2,2006460009745,3,12,10,2,7,3,1,CV-31,2.7,2,7,0,1,2,3,2,3,3,2,2,2,1,2,2,7,7,8,1,2,1,9,14,1,1,3,NaN,1,NaN,NaN,,NaN,,NaN,,NaN,62,60,NaN,1,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,720776.213,4376944.855,29.949,Cob,35757,0,0,0,6,4
6326,2,2006460009752,3,12,13,5,3,1,2,CV-81,7.6,7,6,0,1,1,3,1,3,3,2,1,2,1,2,1,7,7,8,3,1,4,9,14,1,1,3,NaN,2,2,NaN,,NaN,,NaN,,NaN,NaN,NaN,NaN,1,4,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,2,707788.117,4297211.928,393.108,Cob,3706,0,2,1,15,4
6327,2,2006460009759,3,12,10,2,7,3,1,CV-30,0.4,0,4,0,1,7,1,2,3,3,2,2,2,2,2,2,3,1,5,1,3,1,9,14,3,1,3,NaN,2,NaN,NaN,,NaN,,NaN,,NaN,52,50,NaN,1,4,1,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,720886.985,4374213.423,9.256,Pri,55989,0,0,0,6,6
6329,2,2006460009775,3,12,11,5,1,4,1,CV-36,6,6,0,1,1,2,3,2,3,5,2,2,2,1,2,2,7,7,8,1,1,1,9,14,3,1,3,NaN,2,NaN,NaN,,NaN,,NaN,,NaN,54,50,NaN,1,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,721983.89,4369453.095,4.9,Cob,34231,0,0,0,16,2
6334,2,2006460009778,3,12,11,6,1,4,3,CV-35,13,13,0,1,1,2,3,2,3,2,2,2,2,2,2,2,7,7,8,1,5,1,9,14,1,1,3,NaN,2,5,NaN,,NaN,,NaN,,NaN,NaN,NaN,NaN,2,4,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,2,1,1,661906.072,4419925.584,876.743,Per,76008,0,0,0,18,1
6335,2,2006460009784,3,12,13,6,3,1,1,CV-35,85.2,85,2,1,1,5,2,3,3,3,2,1,1,1,1,1,7,7,8,1,5,1,9,14,3,1,1,NaN,1,NaN,NaN,,21,24,NaN,,NaN,NaN,NaN,NaN,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,709647.608,4388155.492,121.859,Cob,860,0,1,0,18,1
6336,2,2006460009789,3,12,15,4,5,1,1,CV-40,0.2,0,2,1,1,2,3,2,3,4,2,2,2,2,2,2,3,1,8,1,1,1,9,14,1,1,1,NaN,2,NaN,NaN,,NaN,,NaN,,NaN,52,50,NaN,1,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,716067.794,4300955.969,362.406,Cob,23028,0,0,1,13,6
6338,2,2006460009790,3,12,15,6,5,1,2,CV-36,1.6,1,6,1,1,2,3,2,3,2,2,2,1,1,2,2,4,1,8,1,1,1,9,14,1,1,1,NaN,2,3,NaN,,NaN,,NaN,,NaN,NaN,NaN,NaN,1,4,1,1,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,2,718031.149,4369269.92,24.137,Pri,83400,0,0,1,17,6
6339,2,2006460009793,3,12,15,1,5,1,1,CV-81,8.5,8,5,1,1,5,2,2,3,3,2,1,2,2,1,1,7,7,8,3,5,4,4,14,1,1,1,NaN,2,NaN,NaN,,NaN,,NaN,,NaN,52,50,NaN,1,4,1,1,1,1,1,2,1,1,1,1,1,1,2,1,1,1,1,2,1,1,681044.314,4278258.539,461.52,Cob,3706,0,0,1,1,5
6340,2,2006460009809,3,12,12,1,2,1,1,CV-35,4,4,0,0,1,1,3,2,3,2,2,2,2,1,2,2,7,7,8,1,4,1,9,14,1,1,3,NaN,2,NaN,NaN,,NaN,,NaN,,NaN,52,50,NaN,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,720784.077,4377568.43,53.321,Per,129800,0,0,1,3,1
6343,2,2006460009816,3,12,12,4,2,1,2,CV-35,12.1,12,1,1,1,2,3,2,3,2,2,2,2,2,2,2,7,7,8,1,1,1,9,14,3,1,1,NaN,1,3,NaN,,NaN,,NaN,,NaN,NaN,NaN,NaN,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,661373.306,4420591.212,894.761,Per,76008,0,0,0,13,1
6344,2,2006460009821,3,12,13,3,3,1,1,CV-35,18,18,0,1,1,2,2,2,2,2,2,2,2,2,2,2,7,7,8,1,5,1,9,14,1,1,1,NaN,2,NaN,NaN,,NaN,,NaN,,NaN,53,50,NaN,1,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,663229.11,4415885.123,840.128,Per,43300,0,0,0,7,5
6352,2,2006460009830,3,12,13,4,3,1,3,CV-35,11.5,11,5,0,1,2,3,2,3,2,2,2,2,1,2,2,7,7,8,1,1,1,9,8,1,1,3,NaN,2,5,NaN,,NaN,,NaN,,NaN,NaN,NaN,NaN,3,4,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,1,715236.341,4382187.139,90.677,Per,76008,0,0,3,13,1
6358,2,2006460009838,3,12,14,6,4,1,2,CV-407,1.4,1,4,0,1,5,3,2,3,2,2,1,2,1,1,2,1,2,3,1,5,1,9,14,2,1,1,NaN,2,2,NaN,,NaN,,NaN,,NaN,NaN,NaN,NaN,1,4,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,1,722238.032,4368502.063,7.727,Cob,16223,0,5,0,19,6
6362,2,2006460009848,3,12,14,3,4,1,2,CV-410,3.2,3,2,0,1,5,1,2,2,1,2,1,1,1,1,1,5,1,4,1,1,1,9,14,1,1,1,NaN,1,3,NaN,,NaN,,NaN,,NaN,NaN,NaN,NaN,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,717250.665,4371501.753,31.957,Sec,22675,0,0,1,9,6
6363,2,2006460009851,3,12,15,4,5,1,1,CV-35,17.5,17,5,1,1,2,3,2,3,3,2,2,2,1,1,1,7,7,8,1,1,1,9,14,3,1,3,NaN,1,NaN,30,32,NaN,,NaN,,NaN,NaN,NaN,NaN,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,2,3,662972.859,4416229.276,847.183,Per,43300,0,0,0,13,1
6364,2,2006460009862,3,12,18,6,1,4,1,CV-41,17.3,17,3,1,1,5,3,2,3,3,2,1,1,1,2,2,7,7,8,1,1,1,9,14,3,1,1,NaN,1,NaN,NaN,,NaN,,NaN,,NaN,64,60,NaN,1,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,719987.154,4333782.565,0.386,Cob,8833,0,0,1,17,1
6367,2,2006460009873,3,12,16,5,6,2,2,CV-500,7,7,0,0,1,5,3,2,3,1,2,1,1,1,2,2,7,7,8,1,1,1,9,14,3,1,1,NaN,2,3,NaN,,NaN,,NaN,,NaN,NaN,NaN,NaN,1,4,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,1,729677.85,4363237.201,-18.09,Cob,16787,0,0,0,15,1
6369,2,2006460009880,3,12,17,3,7,3,2,CV-35,29.5,29,5,0,1,2,3,2,3,3,2,2,2,1,2,2,7,7,8,1,1,1,9,8,1,1,3,NaN,2,4,NaN,,NaN,,NaN,,NaN,NaN,NaN,NaN,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,702744.84,4391772.206,162.367,Per,11200,0,0,0,9,1
6370,2,2006460009884,3,12,15,6,5,1,1,CV-407,0,0,0,0,1,5,3,2,3,3,2,1,1,2,2,1,5,1,5,1,3,1,9,14,1,1,3,NaN,2,NaN,NaN,,NaN,,NaN,,NaN,54,50,NaN,1,4,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,2,721308.779,4368887.036,9.198,Cob,27694,0,0,0,22,6
6372,2,2006460009888,3,12,20,4,3,1,2,CV-81,19.5,19,5,1,1,5,3,2,3,1,2,1,1,1,2,1,7,7,5,5,1,7,4,14,3,1,1,NaN,1,NaN,30,29,NaN,,NaN,,NaN,NaN,NaN,NaN,3,4,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,1,688661.142,4282166.032,520.087,Pri,5155,0,0,1,12,1
6374,2,2006460009894,3,12,19,4,2,1,2,CV-35,51.2,51,2,1,1,5,2,2,3,3,2,1,1,1,1,1,5,5,3,1,1,1,9,8,1,1,3,NaN,2,2,NaN,,NaN,,NaN,,NaN,NaN,NaN,NaN,1,3,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,1,680733.53,4396262.257,410.456,Per,3690,0,0,1,13,6
6376,2,2006460009895,3,12,15,3,5,1,2,CV-300,0.3,0,3,1,1,5,2,2,3,4,2,2,2,2,2,2,7,7,5,1,5,1,9,14,1,1,3,NaN,2,2,NaN,,NaN,,NaN,,NaN,NaN,NaN,NaN,1,4,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,2,1,1,727406.325,4378605.819,42.652,Pri,15217,0,0,0,7,2
6377,2,2006460009896,3,12,22,3,5,1,1,CV-36,3.4,3,4,1,1,2,3,2,3,3,2,2,2,2,2,2,7,7,8,1,3,1,9,14,1,1,1,NaN,2,NaN,NaN,,NaN,,NaN,,NaN,63,60,NaN,1,4,1,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,719748.391,4369085.786,18.244,Pri,83400,0,0,0,7,4
6381,2,2006460009899,3,12,18,4,1,4,2,CV-300,2.5,2,5,0,1,5,2,2,2,1,2,1,1,1,1,1,5,1,8,1,1,1,9,14,2,1,3,NaN,1,4,NaN,,NaN,,NaN,,NaN,NaN,NaN,NaN,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,729593.302,4386515.598,16.459,Pri,15217,0,0,1,11,6
6385,2,2006460009903,3,12,18,4,1,4,2,CV-35,14,14,0,0,1,2,3,2,3,3,2,2,2,2,2,2,7,7,8,1,1,1,9,14,1,1,3,NaN,2,3,NaN,,NaN,,NaN,,NaN,NaN,NaN,NaN,1,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,713277.181,4383701.383,85.48,Per,76008,0,0,1,14,1
6387,2,2006460009904,3,12,18,3,1,4,2,CV-35,12.5,12,5,1,1,2,2,2,3,1,2,1,1,1,1,1,5,1,4,1,1,1,9,14,1,1,1,NaN,2,3,NaN,,NaN,,NaN,,NaN,NaN,NaN,NaN,1,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,661600.094,4420410.72,886.686,Per,76008,0,0,0,8,6
6388,2,2006460009908,3,12,23,3,6,2,1,CV-35,20,20,0,1,1,2,2,3,3,1,2,2,2,1,2,2,7,7,8,3,1,4,9,8,1,1,3,NaN,2,NaN,NaN,,NaN,,NaN,,NaN,53,50,NaN,1,4,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,664016.005,4414484.171,794.013,Per,43300,0,1,0,9,2
6391,2,2006460009946,3,12,15,3,5,1,3,CV-36,1.2,1,2,1,1,2,3,2,3,4,2,2,2,2,2,2,7,7,5,1,2,1,9,14,1,1,3,NaN,2,5,NaN,,NaN,,NaN,,NaN,NaN,NaN,NaN,2,4,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,2,712132.631,4368700.437,67.884,Pri,83400,0,0,1,8,1
6394,2,2006460009955,3,12,25,6,1,3,2,CV-50,11.4,11,4,0,1,1,2,2,3,3,2,1,1,2,2,2,1,6,8,1,4,1,9,14,3,1,1,NaN,1,4,NaN,,NaN,,NaN,,NaN,NaN,NaN,NaN,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,728871.166,4330454.632,64.39,Cob,12744,0,0,1,18,6
6395,2,2006460009970,3,12,18,4,1,4,1,CV-35,34.2,34,2,1,1,5,2,2,3,1,2,1,2,1,1,1,7,7,5,1,5,1,9,8,1,1,3,NaN,2,NaN,NaN,,NaN,,NaN,,NaN,NaN,NaN,71,1,4,1,1,1,1,1,1,1,2,1,2,1,1,1,1,1,1,1,2,1,1,668496.579,4404580.145,606.457,Per,11200,0,0,0,14,1
6399,2,2006460009973,3,12,19,3,2,1,2,CV-35,6,6,0,1,1,2,3,2,3,4,2,2,2,1,2,2,7,7,5,1,1,1,9,14,2,1,3,NaN,2,4,NaN,,NaN,,NaN,,NaN,NaN,NaN,NaN,2,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,656613.793,4422984.476,951.347,Per,91900,0,0,1,9,1
6405,2,2006460009985,3,12,19,6,2,1,2,CV-369,1.5,1,5,0,1,5,2,2,3,2,2,1,1,1,1,1,1,4,3,1,4,1,9,8,1,1,1,NaN,1,2,NaN,,NaN,,NaN,,NaN,NaN,NaN,NaN,1,4,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,2,709111.078,4387404.444,97.308,NaN,0,0,0,4,19,6
6409,2,2006460009986,3,12,19,6,2,1,4,CV-35,6,6,0,1,1,2,3,2,3,4,2,2,2,1,2,2,7,7,5,1,3,1,9,13,1,1,3,NaN,1,5,NaN,,NaN,,NaN,,NaN,NaN,NaN,NaN,3,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,656613.793,4422984.476,951.347,Per,91900,0,0,0,18,1
6410,2,2006460010002,3,12,19,1,2,1,1,CV-365,0.4,0,4,0,1,5,3,2,3,4,2,2,2,2,2,2,7,7,8,3,3,4,9,14,1,1,1,NaN,2,NaN,NaN,,NaN,,NaN,,NaN,52,50,NaN,1,4,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,2,721394.787,4376795.691,35.22,Cob,49600,0,0,1,23,4
6412,2,2006460010010,3,12,20,5,3,1,1,CV-35,29.5,29,5,1,1,5,2,2,3,3,2,2,2,2,2,2,7,7,8,3,1,1,9,8,3,1,1,NaN,1,NaN,NaN,,NaN,,12,9,NaN,NaN,NaN,NaN,1,4,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,2,1,1,664643.612,4406859.951,672.718,Per,11200,0,0,0,15,1
6414,2,2006460010017,3,12,26,6,2,4,1,CV-42,1.5,1,5,0,1,5,3,2,3,3,2,1,2,1,1,1,7,7,8,1,4,1,9,14,3,1,1,NaN,2,NaN,NaN,,NaN,,NaN,,66,NaN,60,NaN,1,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,720927.428,4339515.31,-5.324,Sec,12043,0,0,2,21,1
6416,2,2006460010029,3,12,22,4,5,1,2,CV-410,4.9,4,9,1,1,5,3,2,3,4,2,2,2,1,2,2,5,1,8,1,1,1,9,14,1,1,3,NaN,2,3,NaN,,NaN,,NaN,,NaN,NaN,NaN,NaN,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,3,718317.793,4369767.015,25.361,Pri,30864,0,0,0,14,6
6419,2,2006460010032,3,12,27,6,3,1,3,CV-41,4,4,0,1,1,5,3,2,4,3,2,1,1,1,1,1,7,7,8,1,4,1,9,14,2,1,1,NaN,1,5,NaN,,NaN,,NaN,,NaN,NaN,NaN,NaN,2,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,715821.485,4322513.424,47.874,Cob,14949,0,0,0,18,1
6420,2,2006460010036,3,12,27,4,3,1,1,CV-50,29,29,0,0,1,5,2,2,3,4,2,1,1,1,1,1,7,7,8,1,1,1,9,14,3,1,1,NaN,1,NaN,NaN,,NaN,,NaN,,NaN,NaN,NaN,71,1,4,1,1,1,1,1,1,2,1,1,1,2,1,1,1,1,1,1,2,2,1,716618.547,4341367.885,2.727,Cob,15692,0,0,0,11,1
6422,2,2006460010046,3,12,23,1,6,2,1,CV-35,12.5,12,5,0,1,1,2,2,3,3,2,2,2,1,2,2,1,1,8,3,3,4,9,14,3,1,3,NaN,2,NaN,NaN,,NaN,,NaN,,NaN,62,60,NaN,1,4,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,714488.982,4382845.043,100.66,Per,76008,0,0,0,1,6
6425,2,2006460010054,3,12,23,6,6,2,2,CV-410,5,5,0,0,1,7,3,2,3,4,2,2,2,2,2,2,7,7,5,3,3,1,9,14,3,1,3,NaN,2,3,NaN,,NaN,,NaN,,NaN,NaN,NaN,NaN,1,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,716570.18,4372696.828,44.817,Pri,30864,0,0,0,18,2
6429,2,2006460010055,3,12,24,2,7,3,1,CV-500,21,21,0,0,1,5,2,2,3,3,2,1,1,2,2,1,7,7,8,1,5,1,2,14,1,1,1,NaN,1,NaN,NaN,,NaN,,NaN,,NaN,54,50,NaN,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,735549.384,4349585.035,-13.835,Cob,10998,0,0,4,6,4
6434,2,2006460010087,3,12,28,5,4,1,2,CV-500,0.7,0,7,1,1,2,3,2,3,3,2,2,1,1,2,2,7,7,8,1,1,1,9,14,3,1,3,NaN,1,4,NaN,,NaN,,NaN,,NaN,NaN,NaN,NaN,1,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,732015.48,4343581.269,-2.036,Pri,16787,0,1,0,16,1
6440,2,2006460010088,3,12,28,6,4,1,2,CV-365,2,2,0,1,1,2,2,2,3,4,2,2,2,1,2,2,1,1,8,1,3,1,9,14,3,1,1,NaN,2,3,NaN,,NaN,,NaN,,NaN,NaN,NaN,NaN,1,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,720143.618,4376641.604,59.452,Sec,40951,0,0,5,19,6
6445,2,2006460010099,3,12,30,5,6,2,2,CV-645,1.3,1,3,0,1,1,2,2,3,3,2,1,2,2,2,2,7,7,8,1,1,1,9,14,3,1,1,NaN,1,NaN,NaN,,NaN,,NaN,,NaN,NaN,NaN,71,1,4,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,1,711684.176,4316900.822,115.003,Cob,12622,0,0,0,15,1
6446,2,2007030000002,1,12,22,6,5,1,1,CV-700,9.8,9,8,1,1,1,3,2,3,3,2,1,1,2,1,1,7,7,5,1,5,1,9,14,1,1,1,NaN,1,NaN,NaN,,NaN,,NaN,,66,NaN,60,NaN,1,4,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,751328.959,4303672.676,23.529,Cob,1581,0,0,0,21,5
6447,2,2007030000024,1,12,6,6,3,3,1,CV-806,3.5,3,5,0,1,5,3,2,2,3,2,1,1,1,1,1,7,7,8,1,4,8,9,14,3,1,1,NaN,2,NaN,30,32,NaN,,NaN,,NaN,NaN,NaN,NaN,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,706268.054,4276104.519,669.466,Cob,5274,0,0,0,19,1
6448,2,2007030000039,1,12,31,6,7,3,1,CV-91,0.5,0,5,1,1,5,3,3,3,3,2,1,1,1,1,1,7,7,5,1,2,1,9,14,3,1,1,NaN,2,NaN,NaN,,NaN,,NaN,,NaN,54,50,NaN,1,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,704771.453,4219269.028,-25.149,Cob,11818,0,0,1,18,1
6450,2,2007030000041,1,12,8,6,5,1,1,CV-80,11,11,0,1,1,5,3,2,3,4,2,2,2,1,2,2,7,7,8,1,5,1,9,14,3,1,1,NaN,2,NaN,30,30,NaN,,NaN,,NaN,NaN,NaN,NaN,1,4,2,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,696470.732,4274199.876,692.547,Cob,6293,0,0,0,19,1
6451,3,2007030000046,1,1,3,6,3,1,1,CV-904,6.6,6,6,1,1,5,3,2,3,3,2,1,1,2,1,1,5,1,5,1,3,1,9,14,1,1,1,NaN,2,NaN,NaN,,NaN,,12,9,NaN,NaN,NaN,NaN,1,4,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,690789.887,4233321.022,50.805,Cob,5395,0,1,0,17,6
6457,2,2007030000048,1,12,9,4,6,4,2,CV-700,15,15,0,0,1,5,2,2,3,3,2,1,1,1,1,1,7,7,8,1,1,1,9,14,1,1,3,NaN,2,4,NaN,,NaN,,NaN,,NaN,NaN,NaN,NaN,1,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,721299.652,4296169.019,413.157,Cob,1581,0,0,0,11,1
6458,2,2007030000055,1,12,17,4,7,3,1,CV-84,4.6,4,6,0,1,5,2,2,3,3,2,2,2,1,2,2,7,7,8,1,1,1,9,14,3,1,1,NaN,2,NaN,NaN,,NaN,,NaN,,NaN,64,60,NaN,1,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,696398.341,4243937.373,236.262,Sec,20182,0,0,0,13,1
6460,2,2007030000056,1,12,13,6,3,1,2,CV-790,3.8,3,8,0,1,5,2,2,3,3,2,1,1,1,1,1,7,7,8,1,1,1,9,14,3,1,1,NaN,2,2,NaN,,NaN,,NaN,,NaN,NaN,NaN,NaN,1,4,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,724852.517,4289307.406,476.706,Cob,1676,0,0,0,17,3
6462,2,2007030000057,1,12,15,5,5,1,2,CV-805,5,5,0,0,1,5,3,2,3,4,2,1,1,1,2,2,2,5,3,1,1,1,9,14,1,1,1,NaN,2,2,NaN,,NaN,,NaN,,NaN,NaN,NaN,NaN,1,4,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,1,708610.265,4273654.689,590.606,Cob,2529,0,0,0,16,7
6465,3,2007030000067,1,1,4,6,4,1,1,CV-905,6.8,6,8,1,1,5,2,2,3,3,2,2,2,2,1,1,7,7,8,1,3,1,9,14,3,1,3,NaN,2,NaN,NaN,,21,21,NaN,,NaN,NaN,NaN,NaN,1,4,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,1,700423.915,4212536.385,-16.796,Cob,30384,0,1,0,19,1
6467,3,2007030000069,1,1,1,2,1,3,1,CV-919,0.8,0,8,0,1,5,1,3,3,1,2,1,1,2,1,1,7,7,8,1,4,1,9,14,1,1,1,NaN,2,NaN,NaN,,NaN,,NaN,,NaN,51,50,NaN,1,4,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,684079.002,4219967.731,-6.768,Cob,3141,0,1,2,5,5
6470,2,2007030000075,1,12,21,4,4,1,1,CV-865,10.5,10,5,0,1,5,2,2,3,3,2,1,1,1,2,2,2,2,3,1,1,1,9,14,1,1,1,NaN,2,NaN,NaN,,NaN,,NaN,,67,NaN,60,NaN,1,4,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,1,711613.404,4231839.913,-12.872,Sec,17115,0,0,0,13,6
6471,2,2007030000079,1,12,21,4,4,1,1,CV-84,3.5,3,5,1,1,5,2,2,3,3,2,2,1,2,1,1,7,7,8,1,1,1,9,14,1,1,1,NaN,1,NaN,NaN,,NaN,,NaN,,NaN,53,50,NaN,1,4,2,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,2,1,1,696474.318,4243828.316,231.185,Sec,20182,0,0,0,12,2
6475,3,2007030000081,1,1,4,5,4,1,2,CV-930,2,2,0,0,1,5,3,2,3,3,2,1,1,1,1,1,5,3,4,1,1,1,9,14,1,1,1,NaN,2,4,NaN,,NaN,,NaN,,NaN,NaN,NaN,NaN,1,4,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,1,681744.683,4218027.848,-2.337,Cob,17007,0,0,0,16,6
6476,3,2007030000084,1,1,5,6,5,2,1,CV-70,27.3,27,3,0,1,5,2,2,3,1,2,1,1,2,1,1,7,7,5,1,5,1,9,14,2,1,1,NaN,1,NaN,NaN,,NaN,,NaN,,67,NaN,60,NaN,1,4,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,740692.672,4285551.347,599.98,Sec,744,0,0,0,19,3
6478,3,2007030000085,1,1,1,5,1,4,2,CV-860,7.7,7,7,1,1,5,3,3,3,3,2,1,2,2,1,1,5,6,4,1,1,1,9,14,1,1,1,NaN,2,4,NaN,,NaN,,NaN,,NaN,NaN,NaN,NaN,1,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,701278.93,4225649.145,-16.795,NaN,0,0,0,1,16,6
6480,2,2007030000089,1,12,27,5,3,1,2,CV-821,3.5,3,5,1,1,5,2,2,3,3,2,2,1,1,2,2,5,6,5,1,1,1,9,14,2,1,1,NaN,2,3,NaN,,NaN,,NaN,,NaN,NaN,NaN,NaN,1,4,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,1,721374.884,4254255.378,39.161,Sec,28963,0,0,0,15,6
6483,3,2007030000097,1,1,6,6,6,2,2,CV-905,8.1,8,1,0,1,5,2,3,3,3,2,2,1,1,2,2,7,7,8,1,3,1,9,14,3,1,3,NaN,1,3,NaN,,NaN,,NaN,,NaN,NaN,NaN,NaN,1,4,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,1,702472.335,4209597.864,-18.267,Cob,30384,0,0,1,22,1
6484,2,2007030000132,1,12,22,6,5,1,1,CV-70,33.2,33,2,1,1,5,3,2,3,4,2,1,2,2,2,2,7,7,8,1,5,1,2,14,1,1,1,NaN,2,NaN,NaN,,NaN,,NaN,,55,NaN,50,NaN,1,4,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,2,3,734338.667,4286351.185,838.953,Cob,2167,0,0,2,19,5
